a,b,stratum,core_fit,rms,max,same_sg,same_res
4K9W,8SPD,holo-holo different ligand,1.2323172369991031,8.255677244742554,10.230588336663953,False,False
4K9W,9BV5,holo-holo different ligand,1.1373051706446888,4.3765695020590885,5.539109013811329,False,False
4K9W,9BV8,holo-holo different ligand,1.003547436665067,4.415360039467248,5.71086259192673,False,False
4K9W,9BV9,holo-holo different ligand,1.0273322128446636,4.489093697864166,5.571276641225952,False,False
4K9W,9BVA,holo-holo different ligand,1.0132652679400695,4.55688079287013,5.760935711984756,False,False
4K9W,9BVB,holo-holo different ligand,1.0040226917167294,4.464600242362619,5.539978241786743,False,False
4K9W,9BVC,holo-holo different ligand,1.0231933730238227,4.439197316904856,5.597582997813711,False,False
4K9W,9PLJ,holo-holo different ligand,1.0805173880661605,4.69344724147919,6.079414701125031,False,False
4K9W,9YK4,holo-holo different ligand,1.000671658585233,4.486761181472337,5.640445646644396,False,False
4NY4,5TE8,holo-holo different ligand,0.725292987023759,7.104738225535371,12.065015823604767,False,False
4NY4,5VC0,holo-holo different ligand,0.6935733527370359,4.645982041875857,6.2855938315788835,True,False
4NY4,5VCE,holo-holo different ligand,0.5312662680771577,1.0042620820857588,1.8932316129072626,True,False
4NY4,5VCG,holo-holo different ligand,0.4878682838024523,0.9851525295407684,2.0733612097666287,True,False
4NY4,6BCZ,holo-holo different ligand,0.6921017616477328,1.0098254395499875,1.9412915241109485,True,False
4NY4,6BD5,holo-holo different ligand,0.48498753894385166,1.0826837967954224,2.085370950740996,True,False
4NY4,6BD6,holo-holo different ligand,0.51532232883092,0.700094006497009,0.9139260208729645,True,False
4NY4,6BD7,holo-holo different ligand,0.6647648513900156,0.9993237442841589,1.8135830131260935,True,False
4NY4,6BD8,holo-holo different ligand,0.5194720779450261,1.1104644229496374,1.6915955370296971,True,False
4NY4,6BDI,holo-holo different ligand,0.682826407803264,1.0172259113584203,1.958192439278882,True,False
4NY4,6BDK,holo-holo different ligand,0.6742792387899391,1.073651176146438,1.9869904915171603,True,False
4NY4,6MA6,holo-holo different ligand,0.5179910032483159,0.8966696519547565,1.7137375450298975,True,False
4NY4,6MA7,holo-holo different ligand,0.5707970784061887,1.3955975828345997,2.52259357569643,True,False
4NY4,6OO9,holo-holo different ligand,0.6254261292620098,1.1380572173370773,2.234730066928797,True,False
4NY4,6OOB,holo-holo different ligand,0.5810870292417766,1.3204290597251211,2.4328238181371926,True,False
4NY4,6UNJ,holo-holo different ligand,0.6579505127305406,4.249197965627227,5.89687873018757,False,False
4NY4,7KVH,holo-holo different ligand,0.5699669220126137,4.523569495260283,6.453217278945682,False,False
4NY4,7KVK,holo-holo different ligand,0.8431761966447767,4.14445744814615,5.827329169079953,False,False
4NY4,7KVN,holo-holo different ligand,0.6321771309854859,4.2858743511104915,5.996547057377202,False,False
4NY4,7KVO,holo-holo different ligand,0.757767707634739,4.043124510605173,5.689745032737141,False,False
4NY4,7KVQ,holo-holo different ligand,0.5991087246285747,4.070188958078537,5.815351614287289,False,False
4NY4,7KVS,holo-holo different ligand,0.7907785546647422,4.1298630327004195,5.871027568163688,False,False
4NY4,7UFA,holo-holo different ligand,0.4803193514480075,6.965853624063071,8.049608479982368,True,False
4NY4,7UFB,holo-holo different ligand,0.5089048630286956,1.0163028076773353,1.9550849378757247,True,False
4NY4,7UFC,holo-holo different ligand,0.5977704883660967,0.46478309325285744,0.9370427155130372,True,False
4NY4,7UFD,holo-holo different ligand,0.5941956306573846,0.4094091539858253,0.8255940863607222,True,False
4NY4,7UFE,holo-holo different ligand,0.7977551168482933,4.142866074760137,5.718820689198076,False,False
4NY4,7UFF,holo-holo different ligand,0.7962693725735851,4.166684109732992,5.762897221896232,False,False
4NY4,8EWS,holo-holo different ligand,0.5058661656288388,7.236283241379449,9.486094413732635,True,False
4NY4,8EXB,holo-holo different ligand,0.5530377151629516,7.076001277402028,9.109836868597043,True,False
4NY4,8SO1,holo-holo different ligand,0.5428054840423743,1.1444207152768375,2.1945411567951885,True,False
4NY4,8SO2,holo-holo different ligand,0.516584351364527,0.6167428007941967,1.0022711789906347,True,False
4NY4,8SPD,holo-holo different ligand,0.6249484399622552,7.257181576168723,9.190161194350297,True,False
4NY4,9BV5,holo-holo different ligand,0.7653254942023427,0.8636244902425148,1.6254506444199404,True,False
4NY4,9BV8,holo-holo different ligand,0.4556112349206177,0.8033895568217695,1.5935088366325294,True,True
4NY4,9BV9,holo-holo different ligand,0.4912512733932037,1.1546300734965722,2.193818767573683,True,True
4NY4,9BVA,holo-holo different ligand,0.47144923977773273,1.1170465389530269,2.1104816963892077,True,False
4NY4,9BVB,holo-holo different ligand,0.4665711362565674,1.1351545782935584,2.1620179903962518,True,True
4NY4,9BVC,holo-holo different ligand,0.455205759950328,1.0981967507244885,2.0215074417029837,True,False
4NY4,9PLJ,holo-holo different ligand,0.5583018400031016,1.3279318901276382,2.4376849927326396,True,False
4NY4,9YK4,holo-holo different ligand,0.48930626308754205,1.0614093849458777,2.136450889996765,True,False
5TE8,5VC0,holo-holo different ligand,1.2402963771337137,9.69577319504759,16.881580395959123,False,True
5TE8,5VCE,holo-holo different ligand,0.8656491349469301,7.53436890202276,12.251101997171672,False,False
5TE8,5VCG,holo-holo different ligand,0.6704330449007198,7.030137573866035,11.600254305195245,False,False
5TE8,6BCZ,holo-holo different ligand,0.6946027837200757,7.202968369658453,11.858502774362787,False,False
5TE8,6BD5,holo-holo different ligand,0.6876202934047518,7.20010717811716,11.817612075154507,False,False
5TE8,6BD6,holo-holo different ligand,0.719477296499972,7.397316710349166,12.254749786772884,False,False
5TE8,6BD7,holo-holo different ligand,0.6727682607189394,7.2615623620031595,11.87827689113698,False,False
5TE8,6BD8,holo-holo different ligand,0.7603457901893222,7.148599563796668,11.841712578251125,False,False
5TE8,6BDI,holo-holo different ligand,0.6309445396200657,7.211206914136244,11.929316543610112,False,False
5TE8,6BDK,holo-holo different ligand,0.6210417148188624,7.284441192108541,11.946147080540165,False,True
5TE8,6MA6,holo-holo different ligand,0.6270902924428704,7.2033113094249535,11.799354814607945,False,False
5TE8,6MA7,holo-holo different ligand,0.61831259032822,7.119784211466648,11.514610318290886,False,False
5TE8,6OO9,holo-holo different ligand,0.47699985869427064,7.1743912995988905,11.713791895611926,False,False
5TE8,6OOB,holo-holo different ligand,0.5395487162399863,7.225274712343934,11.741733901412235,False,False
5TE8,6UNJ,holo-holo different ligand,1.1932541642506262,6.1496701280294594,11.83063507987149,False,False
5TE8,7KVH,holo-holo different ligand,1.0946807699316488,9.637102071482937,16.90013660424244,False,False
5TE8,7KVK,holo-holo different ligand,1.3864670107269603,9.156955026679919,16.06454075623595,False,False
5TE8,7KVN,holo-holo different ligand,1.0942238336257135,9.471293177019442,16.40338377134781,False,True
5TE8,7KVO,holo-holo different ligand,1.2746468985346662,9.047569385335464,15.939739966994393,False,False
5TE8,7KVQ,holo-holo different ligand,1.0751691834839272,9.287380028117644,16.14840807095631,False,True
5TE8,7KVS,holo-holo different ligand,1.2788395517278566,9.306893570155177,16.220320637598466,False,False
5TE8,7UFA,holo-holo different ligand,0.6811316859900902,6.248382455087326,10.639440468241007,False,False
5TE8,7UFB,holo-holo different ligand,0.6535636090806565,7.105192721198613,11.75380136512638,False,False
5TE8,7UFC,holo-holo different ligand,0.7156329731509008,7.081221341426225,11.866358002963176,False,False
5TE8,7UFD,holo-holo different ligand,0.7021481065134104,6.951484717696515,11.7472136922915,False,False
5TE8,7UFE,holo-holo different ligand,1.3122385237975063,9.137983094672949,15.899315610278283,False,False
5TE8,7UFF,holo-holo different ligand,1.312931231690056,9.15307532165288,15.932848299093184,False,True
5TE8,8EWS,holo-holo different ligand,0.8062341782785423,7.47311711472516,11.78584079979793,False,False
5TE8,8EXB,holo-holo different ligand,0.9199830056898114,6.798167055666508,11.456674656336935,False,False
5TE8,8SO1,holo-holo different ligand,0.5953426369236388,7.239187101162857,11.787130571000349,False,False
5TE8,8SO2,holo-holo different ligand,0.5737269966404418,6.921884151824643,11.83327081394053,False,False
5TE8,8SPD,holo-holo different ligand,0.5303579077122735,4.890432203474485,8.382969920006113,False,False
5TE8,9BV5,holo-holo different ligand,0.7834315657214925,7.142557521561591,11.86990969897033,False,True
5TE8,9BV8,holo-holo different ligand,0.6087751486497097,7.028462699756094,11.770721395434181,False,False
5TE8,9BV9,holo-holo different ligand,0.6637288742416786,7.431811736014186,12.032129146650421,False,False
5TE8,9BVA,holo-holo different ligand,0.6151321644361778,7.34694889912872,11.849819975810828,False,False
5TE8,9BVB,holo-holo different ligand,0.6567524675238006,7.430002051417588,12.062694731774151,False,False
5TE8,9BVC,holo-holo different ligand,0.5828921381240492,7.398377362534952,12.042893444573682,False,False
5TE8,9PLJ,holo-holo different ligand,0.5549438410757952,7.240019216622669,11.78469408849609,False,True
5TE8,9YK4,holo-holo different ligand,0.5842734630204603,7.156432534806746,11.825910374138642,False,False
5VC0,5VCE,holo-holo same ligand,0.5348727877671281,4.794647614678294,6.351144814261101,True,False
5VC0,5VCG,holo-holo different ligand,0.8788609717789267,4.9331518204728635,6.484717641896871,True,False
5VC0,6BCZ,holo-holo different ligand,0.8858830524747574,4.813820282775508,6.173793352630756,True,False
5VC0,6BD5,holo-holo different ligand,0.8776949339932343,4.867605259783158,6.46630748269956,True,False
5VC0,6BD6,holo-holo different ligand,0.7006170317926438,4.389012289598145,6.058945536615329,True,False
5VC0,6BD7,holo-holo different ligand,0.9585163760004392,4.836789205159524,6.353631179050943,True,False
5VC0,6BD8,holo-holo different ligand,0.834737239358768,4.658812351713719,6.103388983953291,True,False
5VC0,6BDI,holo-holo different ligand,0.8476430695624284,4.829655358859134,6.187557064680959,True,False
5VC0,6BDK,holo-holo different ligand,0.8596795119081465,4.830440007921963,6.249461188223214,True,True
5VC0,6MA6,holo-holo different ligand,1.0035487591773762,4.919299619314912,6.414508915002906,True,False
5VC0,6MA7,holo-holo different ligand,1.0452542795434898,5.131873621506689,6.551903075851678,True,False
5VC0,6OO9,holo-holo different ligand,1.0300764879037843,5.082203883215721,6.617424348572623,True,False
5VC0,6OOB,holo-holo different ligand,1.0535203614094502,5.143093273987583,6.900256600254649,True,False
5VC0,6UNJ,holo-holo different ligand,0.3640518771401653,5.930914579900661,7.028261653265283,False,False
5VC0,7KVH,holo-holo different ligand,0.3792424013361763,0.8081712966454743,1.110652264788678,False,False
5VC0,7KVK,holo-holo different ligand,0.4603894670327615,1.097273812312647,1.4746434099028458,False,False
5VC0,7KVN,holo-holo different ligand,0.384018974802426,1.147314286604507,1.6286437031637127,False,True
5VC0,7KVO,holo-holo different ligand,0.49034152916374985,1.1829453091420128,1.5053905847303812,False,False
5VC0,7KVQ,holo-holo different ligand,0.3884428355783275,1.2558760454752438,1.907572898567357,False,True
5VC0,7KVS,holo-holo different ligand,0.4288913877300069,1.0846466010623723,1.5601339736299977,False,False
5VC0,7UFA,holo-holo different ligand,0.6428820501598833,8.58957057732586,10.404566310525517,True,False
5VC0,7UFB,holo-holo different ligand,0.9362836940740622,4.916653150834964,6.384450753702541,True,False
5VC0,7UFC,holo-holo different ligand,0.9326420974889875,4.695505528251501,6.517743013546234,True,False
5VC0,7UFD,holo-holo different ligand,0.91921465517792,4.655173654089443,6.41245853798905,True,False
5VC0,7UFE,holo-holo different ligand,0.4906890451799747,1.1987014674876535,1.5090652513458913,False,False
5VC0,7UFF,holo-holo different ligand,0.4919010666949564,1.1774995790044036,1.496291698560945,False,True
5VC0,8EWS,holo-holo different ligand,0.4912897288109019,7.635523566808098,8.663690620235794,True,False
5VC0,8EXB,holo-holo different ligand,0.40613262582591647,8.281543672145059,9.472957271855199,True,False
5VC0,8SO1,holo-holo different ligand,0.971017981074323,4.933908546549679,6.606834060349563,True,False
5VC0,8SO2,holo-holo different ligand,1.0208579179757649,4.631815128501351,6.056121260561219,True,False
5VC0,8SPD,holo-holo different ligand,1.1795955604736124,8.567886507935828,10.20953159593349,True,False
5VC0,9BV5,holo-holo different ligand,1.0513112685148651,4.765738244776352,6.1027024732363975,True,True
5VC0,9BV8,holo-holo different ligand,0.9588902502843721,4.79531849920678,6.268124588401069,True,False
5VC0,9BV9,holo-holo different ligand,0.9542406409774298,4.82290710356873,6.254519129520738,True,False
5VC0,9BVA,holo-holo different ligand,0.9705015029807535,4.883939328176506,6.288712534502946,True,False
5VC0,9BVB,holo-holo different ligand,0.9296954635393458,4.799995275853555,6.227769914145034,True,False
5VC0,9BVC,holo-holo different ligand,0.8637607608569768,4.790247433485545,6.1390016232714,True,False
5VC0,9PLJ,holo-holo different ligand,1.020066624948429,5.043710653167349,6.794167353103572,True,True
5VC0,9YK4,holo-holo different ligand,0.9750716604516713,4.8537880965117886,6.257014357567577,True,False
5VCE,5VCG,holo-holo different ligand,0.5618424365334116,0.6591340619188919,0.8601722758175202,True,True
5VCE,6BCZ,holo-holo different ligand,0.5263965827542171,0.6181640507867695,0.7550078859094671,True,True
5VCE,6BD5,holo-holo different ligand,0.5120344698661073,0.6355524599759026,0.7847059067019726,True,False
5VCE,6BD6,holo-holo different ligand,0.41570983903434067,0.9448389431334675,1.605881412409047,True,False
5VCE,6BD7,holo-holo different ligand,0.5602196078286799,0.6382616822484349,0.8273176748900943,True,False
5VCE,6BD8,holo-holo different ligand,0.4618749097568877,0.8921130278519965,1.2348934096803852,True,False
5VCE,6BDI,holo-holo different ligand,0.5425092957475268,0.6556712228459032,0.7865388970436878,True,False
5VCE,6BDK,holo-holo different ligand,0.5482863601747068,0.6567388437228828,0.8187142569715397,True,False
5VCE,6MA6,holo-holo different ligand,0.5716041144310782,0.6000021460475157,0.6772269605306501,True,True
5VCE,6MA7,holo-holo different ligand,0.6540500970022682,1.021109805159478,1.2615667585692845,True,False
5VCE,6OO9,holo-holo different ligand,0.6936253199639022,0.7120782606847034,0.8215810545548441,True,True
5VCE,6OOB,holo-holo different ligand,0.6802196346321121,0.8349048470690387,0.93402688850534,True,True
5VCE,6UNJ,holo-holo different ligand,0.6073164574413087,4.888651815441164,7.10360246395831,False,False
5VCE,7KVH,holo-holo different ligand,0.5126329733442216,4.669656112299691,6.531945080465021,False,False
5VCE,7KVK,holo-holo different ligand,0.6588376339046857,4.345540271040396,5.961760400986878,False,False
5VCE,7KVN,holo-holo different ligand,0.501240298148082,4.443518032556769,6.097917484785039,False,False
5VCE,7KVO,holo-holo different ligand,0.5873458872896482,4.248477893210913,5.823798282395124,False,False
5VCE,7KVQ,holo-holo different ligand,0.5247438871528604,4.210959491797448,5.928640773879693,False,False
5VCE,7KVS,holo-holo different ligand,0.6103478010552899,4.2494957788770655,6.004510287191554,False,False
5VCE,7UFA,holo-holo different ligand,0.35453200514545047,7.62287887505579,9.213239041744709,True,False
5VCE,7UFB,holo-holo different ligand,0.5619227907015741,0.6793206245693033,0.8325994752313577,True,True
5VCE,7UFC,holo-holo different ligand,0.552516427728846,0.7438352154034722,1.0950988358380545,True,False
5VCE,7UFD,holo-holo different ligand,0.5432438076293988,0.8633382554337145,1.2325651322694893,True,False
5VCE,7UFE,holo-holo different ligand,0.6277123043491895,4.3241916962023375,5.845007925740019,False,False
5VCE,7UFF,holo-holo different ligand,0.628407700448521,4.347944165861967,5.889218892940183,False,False
5VCE,8EWS,holo-holo different ligand,0.3879364513439359,7.729654139971869,9.756645897773543,True,False
5VCE,8EXB,holo-holo different ligand,0.3865005412935642,7.58478880218804,9.466242391915085,True,False
5VCE,8SO1,holo-holo different ligand,0.613367386633013,0.5641831093479869,0.673597255383273,True,False
5VCE,8SO2,holo-holo different ligand,0.6233812066764671,0.9215936605138534,1.2720848688310087,True,False
5VCE,8SPD,holo-holo different ligand,0.7576887409621034,7.776451617013949,9.519215245709734,True,False
5VCE,9BV5,holo-holo different ligand,0.6604253146765672,0.748617451794919,0.905549063481634,True,False
5VCE,9BV8,holo-holo different ligand,0.5833858410454997,0.7175872484367033,0.8554578589149899,True,False
5VCE,9BV9,holo-holo different ligand,0.5840992174220124,0.6700711684494648,0.8742945118083623,True,False
5VCE,9BVA,holo-holo different ligand,0.561376062564369,0.6124978462677649,0.7800390971349098,True,False
5VCE,9BVB,holo-holo different ligand,0.5597753536304826,0.6555924851007002,0.8433650754498516,True,False
5VCE,9BVC,holo-holo different ligand,0.5654936075135014,0.8025475019963189,0.9792065811491019,True,False
5VCE,9PLJ,holo-holo different ligand,0.646968431656026,0.8670674920662557,1.0323205314457955,True,False
5VCE,9YK4,holo-holo different ligand,0.551479042066563,0.6449196357450047,0.811936823179108,True,False
5VCG,6BCZ,holo-holo different ligand,0.44302842871631865,0.5587762815997362,0.9140474718070984,True,True
5VCG,6BD5,holo-holo different ligand,0.44071185568293697,0.4518943168502866,0.6885083986797798,True,False
5VCG,6BD6,holo-holo different ligand,0.5219452430380371,1.0953465551528492,1.904623969115947,True,False
5VCG,6BD7,holo-holo different ligand,0.48134720810350207,0.6251753072169524,0.9656338646341072,True,False
5VCG,6BD8,holo-holo different ligand,0.5620509145920071,0.8152621297863268,1.229370402534482,True,False
5VCG,6BDI,holo-holo different ligand,0.45547491515173805,0.5255230971094759,0.9109452608786184,True,False
5VCG,6BDK,holo-holo different ligand,0.4579707370776431,0.6002876514807962,0.964971154944778,True,False
5VCG,6MA6,holo-holo different ligand,0.4714927576527838,0.563415425098487,0.7569704031840552,True,True
5VCG,6MA7,holo-holo different ligand,0.5300068840230676,0.8448472609761927,1.1912169466171563,True,False
5VCG,6OO9,holo-holo different ligand,0.5143141437622636,0.4384148313833908,0.557977747715445,True,True
5VCG,6OOB,holo-holo different ligand,0.4560587622598742,0.5717426837542016,0.7438546999322415,True,True
5VCG,6UNJ,holo-holo different ligand,0.8169838326978789,4.503500610131737,6.833624046694649,False,False
5VCG,7KVH,holo-holo different ligand,0.747236165879363,4.808283578642358,6.506213685713131,False,False
5VCG,7KVK,holo-holo different ligand,0.9300897542696148,4.406764898007863,5.880805290841734,False,False
5VCG,7KVN,holo-holo different ligand,0.7341755659334434,4.581953819841643,6.047088313948376,False,False
5VCG,7KVO,holo-holo different ligand,0.83669824826468,4.304309044444333,5.740821135031044,False,False
5VCG,7KVQ,holo-holo different ligand,0.7354467704206299,4.335326195503898,5.856849686524032,False,False
5VCG,7KVS,holo-holo different ligand,0.8534553742385388,4.371028900639452,5.9374354684347574,False,False
5VCG,7UFA,holo-holo different ligand,0.47252973580593405,7.1284833862435555,8.879882253337161,True,False
5VCG,7UFB,holo-holo different ligand,0.46523270664257604,0.3659632861889882,0.4928503272747767,True,True
5VCG,7UFC,holo-holo different ligand,0.5194093222103521,0.7664376541183299,1.2856318242119433,True,False
5VCG,7UFD,holo-holo different ligand,0.4960688129953933,0.7738369545526087,1.3644294471583351,True,False
5VCG,7UFE,holo-holo different ligand,0.9416678440648707,4.379589247143196,5.746557489921036,False,False
5VCG,7UFF,holo-holo different ligand,0.9418627144938051,4.402842060962714,5.790358522745506,False,False
5VCG,8EWS,holo-holo different ligand,0.5184196906330981,7.309514287515939,9.335488020049608,True,False
5VCG,8EXB,holo-holo different ligand,0.5954961307881254,7.121604935157637,8.862175373585258,True,False
5VCG,8SO1,holo-holo different ligand,0.4265862204350775,0.31700374319936886,0.6444767229583128,True,False
5VCG,8SO2,holo-holo different ligand,0.45462332293862495,0.6188949141081506,1.2352010128347295,True,False
5VCG,8SPD,holo-holo different ligand,0.5947855486033378,7.27759478801749,9.016988659755024,True,False
5VCG,9BV5,holo-holo different ligand,0.5531331070412961,0.5953607245935345,1.07496054362248,True,False
5VCG,9BV8,holo-holo different ligand,0.4470159288837131,0.44542950566153805,0.7950827066075306,True,False
5VCG,9BV9,holo-holo different ligand,0.4963094895504595,0.7682444041253534,1.0485266893683003,True,False
5VCG,9BVA,holo-holo different ligand,0.4826514373710788,0.7250792793734918,1.0581113118177325,True,False
5VCG,9BVB,holo-holo different ligand,0.4687172365947421,0.7548875208290091,1.0392819968996865,True,False
5VCG,9BVC,holo-holo different ligand,0.45843064936053424,0.9071758854985795,1.3099084107499743,True,False
5VCG,9PLJ,holo-holo different ligand,0.4267027219207345,0.6315851650776847,0.7325875898468779,True,False
5VCG,9YK4,holo-holo different ligand,0.45143529289686335,0.3981282422486547,0.5920038967367908,True,False
6BCZ,6BD5,holo-holo different ligand,0.22178562808741092,0.23947115769322538,0.3494897026717825,True,False
6BCZ,6BD6,holo-holo different ligand,0.3127481827821456,0.8734891049914335,1.7323148555008467,True,False
6BCZ,6BD7,holo-holo different ligand,0.33951350497951815,0.2217340250394133,0.320222737760139,True,False
6BCZ,6BD8,holo-holo different ligand,0.3237820573626587,0.4620680502678875,0.58015215813607,True,False
6BCZ,6BDI,holo-holo different ligand,0.19508376306299255,0.12192999061245496,0.20933190562831414,True,False
6BCZ,6BDK,holo-holo different ligand,0.20238587854998547,0.12520390890017696,0.2128137265082508,True,False
6BCZ,6MA6,holo-holo different ligand,0.5521826271482326,0.329998343466448,0.47702788861883133,True,True
6BCZ,6MA7,holo-holo different ligand,0.5948905244506151,0.47471260677828014,0.5752247510908949,True,False
6BCZ,6OO9,holo-holo different ligand,0.5903222538623097,0.3239606093381939,0.47837515956567406,True,True
6BCZ,6OOB,holo-holo different ligand,0.329913112359983,0.5363768194286493,0.9322744477305311,True,True
6BCZ,6UNJ,holo-holo different ligand,0.8243840424043057,4.40026907926015,6.773259056392492,False,False
6BCZ,7KVH,holo-holo different ligand,0.7360215932679791,4.691197120803368,6.332152883214205,False,False
6BCZ,7KVK,holo-holo different ligand,0.9185651961159008,4.315384313360937,5.737109145172554,False,False
6BCZ,7KVN,holo-holo different ligand,0.7227333278841646,4.487157660353861,5.8937986634562005,False,False
6BCZ,7KVO,holo-holo different ligand,0.8198352814064558,4.214380273364411,5.603527924523431,False,False
6BCZ,7KVQ,holo-holo different ligand,0.724353891981088,4.246897486042954,5.714809589501421,False,False
6BCZ,7KVS,holo-holo different ligand,0.8520486672772917,4.2214744663726735,5.781525484936213,False,False
6BCZ,7UFA,holo-holo different ligand,0.3103689378784559,7.108371366253237,8.76398415520281,True,False
6BCZ,7UFB,holo-holo different ligand,0.49435130139070305,0.30463288103011904,0.7346831129788698,True,True
6BCZ,7UFC,holo-holo different ligand,0.3658147492435755,0.6469078888817253,1.0757228099893494,True,False
6BCZ,7UFD,holo-holo different ligand,0.362441750695466,0.7484558732918158,1.24603950087931,True,False
6BCZ,7UFE,holo-holo different ligand,0.8493265050397385,4.349545433807242,5.629053704866413,False,False
6BCZ,7UFF,holo-holo different ligand,0.8496946907054376,4.371101987072558,5.672827073868371,False,False
6BCZ,8EWS,holo-holo different ligand,0.45628328469068374,7.213437831045222,9.135281265931527,True,False
6BCZ,8EXB,holo-holo different ligand,0.5349175377132445,7.062054949306251,8.74744890900206,True,False
6BCZ,8SO1,holo-holo different ligand,0.5541702907962477,0.5156617028582057,0.8996307468104782,True,False
6BCZ,8SO2,holo-holo different ligand,0.5790512338863578,0.6759683313550483,1.1321368375207712,True,False
6BCZ,8SPD,holo-holo different ligand,0.5234627504870597,7.299683958632795,8.825463852619338,True,False
6BCZ,9BV5,holo-holo different ligand,0.7550389108810192,0.28157646104039713,0.3706048173101519,True,False
6BCZ,9BV8,holo-holo different ligand,0.3742392755610417,0.3839662124714936,0.5588915789789546,True,False
6BCZ,9BV9,holo-holo different ligand,0.43855307774733504,0.3763217461989999,0.552035142887029,True,False
6BCZ,9BVA,holo-holo different ligand,0.4011072611668202,0.32057705568660727,0.45170023644809393,True,False
6BCZ,9BVB,holo-holo different ligand,0.44126546047380977,0.35354562378545656,0.5261972510966931,True,False
6BCZ,9BVC,holo-holo different ligand,0.3907830371613756,0.44464735033467057,0.685736013093634,True,False
6BCZ,9PLJ,holo-holo different ligand,0.5315383481544226,0.4512250925861419,0.6666901864555889,True,False
6BCZ,9YK4,holo-holo different ligand,0.31077669620610887,0.24927985235449426,0.3687266272766483,True,False
6BD5,6BD6,holo-holo different ligand,0.28658871010080555,1.0089293498741623,1.9133509244302274,True,True
6BD5,6BD7,holo-holo different ligand,0.3546339729553372,0.345713165905042,0.47435642313698456,True,False
6BD5,6BD8,holo-holo different ligand,0.30462133995057483,0.523139717345969,0.6264026486012295,True,False
6BD5,6BDI,holo-holo different ligand,0.22205832645571513,0.21193987219819485,0.34626962126372846,True,False
6BD5,6BDK,holo-holo different ligand,0.23363050503589267,0.24234698366274868,0.34763488328499503,True,False
6BD5,6MA6,holo-holo different ligand,0.3400682971583662,0.42812206154867816,0.5704649828477066,True,False
6BD5,6MA7,holo-holo different ligand,0.38965609687708547,0.5251978410901615,0.6006391900989436,True,False
6BD5,6OO9,holo-holo different ligand,0.3955068021638982,0.29134610774132547,0.4399556931411534,True,False
6BD5,6OOB,holo-holo different ligand,0.36052489740601734,0.4306491778684822,0.5992763541281664,True,False
6BD5,6UNJ,holo-holo different ligand,0.8227561218011904,4.471204166913294,6.95639211168173,False,False
6BD5,7KVH,holo-holo different ligand,0.7344178201143136,4.722019360195851,6.246935124472623,False,False
6BD5,7KVK,holo-holo different ligand,0.8625027749447787,4.365088548374019,5.656590179885864,False,True
6BD5,7KVN,holo-holo different ligand,0.7195533236441435,4.510015722309247,5.801292797338761,False,False
6BD5,7KVO,holo-holo different ligand,0.7620296447948003,4.260278975508377,5.5202030959085,False,False
6BD5,7KVQ,holo-holo different ligand,0.7219022933403257,4.263439180668603,5.618524588272089,False,False
6BD5,7KVS,holo-holo different ligand,0.796712225159114,4.285213760483787,5.70427313745545,False,True
6BD5,7UFA,holo-holo different ligand,0.3159765472198778,7.13365210349116,8.906813857404892,True,True
6BD5,7UFB,holo-holo different ligand,0.2447730726067748,0.30693773229880905,0.6142479202353122,True,False
6BD5,7UFC,holo-holo different ligand,0.3383469023138133,0.7721214116530786,1.2480635523005643,True,False
6BD5,7UFD,holo-holo different ligand,0.35234775889862685,0.8449121606305466,1.3552863757057956,True,False
6BD5,7UFE,holo-holo different ligand,0.8545371609108465,4.368853241417735,5.5291440028202254,False,False
6BD5,7UFF,holo-holo different ligand,0.8548216002048982,4.390328627385704,5.572866497055544,False,False
6BD5,8EWS,holo-holo different ligand,0.47282752495088975,7.227345610326259,9.131370851265402,True,False
6BD5,8EXB,holo-holo different ligand,0.549327274774848,7.084376695656525,8.77659272564995,True,False
6BD5,8SO1,holo-holo different ligand,0.31999568378610727,0.4358919897309197,0.7035616503730758,True,False
6BD5,8SO2,holo-holo different ligand,0.36071863420558326,0.7248987590935005,1.2638510164890462,True,False
6BD5,8SPD,holo-holo different ligand,0.5169159186122598,7.3148325676051815,9.017807749252796,True,False
6BD5,9BV5,holo-holo different ligand,0.47613608691811515,0.37607616220741363,0.6231510298000237,True,False
6BD5,9BV8,holo-holo different ligand,0.3497390498099982,0.43321578318874343,0.689363331722184,True,False
6BD5,9BV9,holo-holo different ligand,0.38642467171771694,0.48327654866096925,0.7908591334579474,True,False
6BD5,9BVA,holo-holo different ligand,0.38111866217947393,0.44528400762291165,0.6426688325831732,True,False
6BD5,9BVB,holo-holo different ligand,0.36980652344753556,0.46576075489496305,0.7626426783542201,True,False
6BD5,9BVC,holo-holo different ligand,0.3224521523685331,0.6026224143837257,0.9526773011397228,True,False
6BD5,9PLJ,holo-holo different ligand,0.3344191092758673,0.3753486995178427,0.5708635404341129,True,False
6BD5,9YK4,holo-holo different ligand,0.350953897201908,0.23247585156484496,0.3354331975663823,True,False
6BD6,6BD7,holo-holo different ligand,0.3440866575887286,0.8455684491585094,1.5781823386024858,True,False
6BD6,6BD8,holo-holo different ligand,0.25543720625776983,0.8337647635657423,1.4937193410670782,True,False
6BD6,6BDI,holo-holo different ligand,0.34748223965406017,0.9045518591611571,1.7545240497720636,True,False
6BD6,6BDK,holo-holo different ligand,0.3472286253566376,0.9109268221165164,1.7558703362185533,True,False
