kind,donor,ligand,pdb,n_span,n_core,core_fit,rms,max_dev,control_ihelix_rms,dropped
holo,6MA7,QDY,6UNJ,7,147.0,0.9376367313389028,4.348003028163967,7.0003343783043235,1.1281545800088726,
holo,6MA7,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,6MA7,QEA,6UNH,4,147.0,0.6439988394373125,0.7317644558213796,0.8678240420034952,0.7662074753546729,
holo,6MA7,QEP,6UNG,4,149.0,0.5523933632842013,0.5628178108983173,0.666113699000696,0.8455571310625396,
holo,6MA7,QES,6UNE,4,148.0,0.44432185870422103,0.7924871347654313,0.9041973561690735,0.6659462526920126,
holo,6MA7,RIT,3NXU,7,147.0,1.066976480692142,4.788416659136417,5.883779088164132,1.1982544030410764,
holo,6MA7,T0K,7UFD,7,151.0,0.5992803620890055,1.092450932305919,1.7094588093192107,0.4536154909760796,
holo,6MA7,TCI,9PLJ,7,151.0,0.35053036505734775,0.4495433666842735,0.7148131267965635,0.4259409684112937,
holo,6MA7,X5Y,7KVH,7,147.0,0.8564896117031149,5.046011243569085,6.6439177598561425,1.0562307945040916,
holo,6MA7,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,6MA7,X6S,7KVO,7,150.0,0.9421096707622717,4.537404694180391,5.900822866269306,1.0859071436245733,
holo,6MA7,X6V,7KVN,7,146.0,0.8569954136868145,4.856345731584011,6.20499950112217,1.0559826252932172,
holo,6MA7,X71,7KVM,2,,,,,,span < 4 residues in common
holo,6MA7,X74,7KVS,7,149.0,0.9515319769489263,4.5512939835776836,6.0852388131125545,1.0991641567171102,
holo,6MA7,X7D,7KVQ,7,147.0,0.8310002684823583,4.612681017533283,6.022303947321417,1.035514456821841,
holo,6MA7,X7J,7KVK,7,150.0,1.0578218950855138,4.643009379380489,6.032038718532661,1.196140714885419,
holo,6MA7,X7M,7KVJ,0,,,,,,span < 4 residues in common
holo,6MA7,X7P,7KVI,1,,,,,,span < 4 residues in common
holo,6MA7,Y83,6BDM,4,150.0,0.5371363306793097,2.765462792728698,5.025716344594893,0.9385904404087952,
holo,6MA7,YNV,7LXL,2,,,,,,span < 4 residues in common
holo,6MA7,Z8Z,4I4G,7,147.0,0.781372377623615,5.415172722461402,7.545363164884157,0.9201856916741684,
holo,6MA7,Z9Z,4I4H,7,147.0,0.7716170908684321,4.773188544772397,6.066342882871789,0.9839061780017201,
holo,6MA8,08J,5TE8,7,150.0,0.6341365916139808,7.2697846137453626,12.010196333615905,0.5177553605179545,
holo,6MA8,08Y,3UA1,7,148.0,0.4247555977730935,0.29763145847331074,0.44324872611901295,0.185236171724066,
holo,6MA8,1RD,4K9T,7,146.0,0.6602642535497405,4.556615417459214,6.5906293689555095,0.9452592140130441,
holo,6MA8,2QH,4NY4,7,148.0,0.54899661940758,1.1492749007926277,2.2501466629647764,0.6477894262705056,
holo,6MA8,5AW,4K9U,1,,,,,,span < 4 residues in common
holo,6MA8,6AW,4K9V,7,146.0,0.34811341760371267,1.1028722472385823,2.160761982448344,0.4273671757837474,
holo,6MA8,7AW,4K9W,7,148.0,1.014233996262556,4.5160909795575845,5.693529605235163,1.279567302977321,
holo,6MA8,80K,6BD6,7,148.0,0.4417483323881755,1.0864818822748816,2.046400922889225,0.780170118387267,
holo,6MA8,8AW,4K9X,5,147.0,0.7140861529284594,4.686183562647611,5.509041455723624,1.0025300107384976,
holo,6MA8,A1A06,9COS,0,,,,,,span < 4 residues in common
holo,6MA8,A1A07,9COR,1,,,,,,span < 4 residues in common
holo,6MA8,A1A08,9COT,0,,,,,,span < 4 residues in common
holo,6MA8,A1A4K,9COX,0,,,,,,span < 4 residues in common
holo,6MA8,A1A4S,9COV,0,,,,,,span < 4 residues in common
holo,6MA8,A1A4T,9COY,0,,,,,,span < 4 residues in common
holo,6MA8,A1A4U,9COU,0,,,,,,span < 4 residues in common
holo,6MA8,A1A4V,9COW,0,,,,,,span < 4 residues in common
holo,6MA8,A1APA,9BBB,1,,,,,,span < 4 residues in common
holo,6MA8,A1ASO,9BVC,7,149.0,0.38831901021309617,0.711359429271848,1.0840431077612225,0.4302869090389233,
holo,6MA8,A1ASP,9BVB,7,150.0,0.43562731321638754,0.5188220189319229,0.8654028249079788,0.42349781251790586,
holo,6MA8,A1ASQ,9BVA,7,149.0,0.3968578060951754,0.4766157600620108,0.6993883500111923,0.4959911806966981,
holo,6MA8,A1ASR,9BV9,7,150.0,0.42559146673643844,0.5315725974478636,0.8912551822536043,0.4145012685749197,
holo,6MA8,A1ASS,9BV8,7,150.0,0.333565911068776,0.43848034511434597,0.7535589246551805,0.3506525679903287,
holo,6MA8,A1AST,9BV7,7,149.0,0.4215585325120131,0.6594365320438051,0.9660477753516806,0.4780512964741233,
holo,6MA8,A1ASU,9BV6,6,150.0,0.44528246761645235,4.756819753051772,6.30937038962992,0.5783200700978515,
holo,6MA8,A1ASV,9BV5,7,150.0,0.6343645248693672,0.4773596784879019,0.7464998242879484,0.3842594562212203,
holo,6MA8,A1BNX,9MS1,2,,,,,,span < 4 residues in common
holo,6MA8,A1CIW,9PLK,4,150.0,0.3439132344637499,4.960744331737042,7.186351245760175,0.37304079002840673,
holo,6MA8,CFF,8SO1,7,150.0,0.2501987463204492,0.3323049259735137,0.5603103647955108,0.16078123981176906,
holo,6MA8,CL6,8SPD,7,149.0,0.4625995867337051,7.368073725468102,9.000373324645187,0.43895135509443367,
holo,6MA8,D0R,3TJS,2,,,,,,span < 4 residues in common
holo,6MA8,D7J,6BD7,7,150.0,0.3155722076335985,0.4276818846997521,0.6536942228339161,0.3795991449046444,
holo,6MA8,D7M,6BD5,7,149.0,0.3609750348912374,0.22237233748934557,0.2873858850983331,0.42051301748697223,
holo,6MA8,D7Y,6BCZ,7,150.0,0.28659488895540264,0.3033990194119495,0.43902292775894286,0.3198464402083435,
holo,6MA8,D81,6BD8,7,149.0,0.46827307654878064,0.6287867464050937,0.7006526674193336,0.8011472039216658,
holo,6MA8,DEJ,6BDI,7,149.0,0.2572943683899601,0.2991414650002586,0.4223465019303754,0.41128535872778627,
holo,6MA8,DEV,6BDH,0,,,,,,span < 4 residues in common
holo,6MA8,DJ1,6BDK,7,149.0,0.2617882002072267,0.32425658422161796,0.45073510744776907,0.41218246145160753,
holo,6MA8,ERY,2J0D,4,150.0,0.6413966870121065,6.117966149811209,8.212224246060922,0.44413563187422067,
holo,6MA8,FZV,6DAC,4,149.0,0.35045089383686884,2.3546373236424243,4.699754801866154,0.5469441370994096,
holo,6MA8,G0D,6DA2,3,,,,,,span < 4 residues in common
holo,6MA8,G0J,6DA8,1,,,,,,span < 4 residues in common
holo,6MA8,G0M,6DAA,1,,,,,,span < 4 residues in common
holo,6MA8,G0V,6DAB,0,,,,,,span < 4 residues in common
holo,6MA8,G1J,6DA5,1,,,,,,span < 4 residues in common
holo,6MA8,J9K,4D78,7,146.0,0.5692425213441097,4.589272870946881,6.500389179394776,0.900640380113224,
holo,6MA8,KLN,2V0M,7,146.0,0.7827997520026478,5.115380585334904,6.4695989776584915,1.133834189196892,
holo,6MA8,MF8,5G5J,7,148.0,0.4961349799351213,0.36342150575727067,0.5321100477304125,0.1843606606262061,
holo,6MA8,MWS,6OOB,7,150.0,0.2911437955754521,0.44558712669583855,0.5908367383305034,0.21752885961525253,
holo,6MA8,MWV,6OO9,7,149.0,0.3459279222019717,0.2965124333808987,0.40361229888513417,0.24302146112509826,
holo,6MA8,MWY,6OOA,1,,,,,,span < 4 residues in common
holo,6MA8,MYT,1W0G,7,146.0,0.5431026491307155,0.5551873218055158,0.9285210528918274,0.4430001612220435,
holo,6MA8,NH0,7UF9,0,,,,,,span < 4 residues in common
holo,6MA8,NI6,7UFA,7,148.0,0.39103799468005856,7.185523626860539,8.89068451612318,0.7148252527965993,
holo,6MA8,NJ0,7UFB,7,150.0,0.29738872260033233,0.30183336695608626,0.5041397548972304,0.4116692118097956,
holo,6MA8,NJO,7UFC,7,150.0,0.4267230955437326,0.8312361998433294,1.3990993519400297,0.6038459852634722,
holo,6MA8,NXR,7UFE,7,149.0,0.972450378365687,4.380119342896952,5.672318345928383,1.234617409145981,
holo,6MA8,NYF,7UFF,7,149.0,0.9728232470357424,4.402024567783834,5.716214749293607,1.2335834884663037,
holo,6MA8,PG0,9BV6,6,150.0,0.44528246761645235,4.756819753051772,6.30937038962992,0.5783200700978515,
holo,6MA8,PG4,9YK4,7,149.0,0.23715286656910703,0.15645704366923108,0.2456472371140832,0.268211952308517,
holo,6MA8,PK9,4D6Z,7,146.0,0.21489191904013935,0.17683939587209885,0.33600154501291696,0.2824883581089626,
holo,6MA8,PKT,4D7D,7,147.0,0.6724300071317845,4.245162372459699,6.992771205862379,0.9546024667416176,
holo,6MA8,QDJ,6UNL,0,,,,,,span < 4 residues in common
holo,6MA8,QDP,6UNM,0,,,,,,span < 4 residues in common
holo,6MA8,QDV,6UNI,0,,,,,,span < 4 residues in common
holo,6MA8,QDY,6UNJ,7,147.0,0.9005535691797184,4.5167910495745485,6.890901996180569,1.2582528167028983,
holo,6MA8,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,6MA8,QEA,6UNH,4,147.0,0.61250487460534,0.4284274714784827,0.5585890791806097,0.8654570142960037,
holo,6MA8,QEP,6UNG,4,149.0,0.5324504097539559,0.44021822146020184,0.5330180771957808,0.9527747787506651,
holo,6MA8,QES,6UNE,4,148.0,0.43174652713791367,0.7386288305276082,0.8021056358991506,0.7634065309152842,
holo,6MA8,RIT,3NXU,7,147.0,1.002741901425753,4.472833747062973,5.645561621503016,1.2793304277004882,
holo,6MA8,T0K,7UFD,7,150.0,0.4021524994386318,0.9066447661480398,1.543959397171774,0.5884269339282274,
holo,6MA8,TCI,9PLJ,7,150.0,0.27244132247089903,0.4182196778026807,0.5268298545013188,0.2426145507697869,
holo,6MA8,X5Y,7KVH,7,147.0,0.8132285736844638,4.770467642426575,6.3994956730552826,1.149469706088932,
holo,6MA8,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,6MA8,X6S,7KVO,7,150.0,0.9151231098900737,4.262954919395248,5.649789239322659,1.1803450488368497,
holo,6MA8,X6V,7KVN,7,146.0,0.8057183067143812,4.561791645562085,5.952458645787992,1.1468794759122674,
holo,6MA8,X71,7KVM,2,,,,,,span < 4 residues in common
holo,6MA8,X74,7KVS,7,149.0,0.9216739439161559,4.297294663011375,5.837819110936153,1.2020536148455092,
holo,6MA8,X7D,7KVQ,7,147.0,0.7951335590515322,4.316420294318598,5.769461924473483,1.1341362480058064,
holo,6MA8,X7J,7KVK,7,150.0,1.026726726749426,4.361157820719248,5.7856709806966755,1.288605560118417,
holo,6MA8,X7M,7KVJ,0,,,,,,span < 4 residues in common
holo,6MA8,X7P,7KVI,1,,,,,,span < 4 residues in common
holo,6MA8,Y83,6BDM,4,149.0,0.5277027433445376,2.801149516216524,5.138643712041565,1.0451802996612098,
holo,6MA8,YNV,7LXL,2,,,,,,span < 4 residues in common
holo,6MA8,Z8Z,4I4G,7,147.0,0.7306464829809909,5.151459202164713,7.305519110473167,1.0139257676569244,
holo,6MA8,Z9Z,4I4H,7,147.0,0.7115637255865196,4.4583015596187705,5.841266974166322,1.057636474115963,
holo,6OO9,08J,5TE8,7,149.0,0.5123753436714145,7.221020395815775,11.881812739465428,0.36674948187063394,
holo,6OO9,08Y,3UA1,7,148.0,0.40552333811681945,0.3397554409784541,0.49389531279147236,0.23571071407315472,
holo,6OO9,1RD,4K9T,7,146.0,0.8145025944260547,4.509367450237314,6.57286464308155,1.0031820273732392,
holo,6OO9,2QH,4NY4,7,149.0,0.6254261292620122,1.1380572173370815,2.2347300669288006,0.6439182621592113,
holo,6OO9,5AW,4K9U,1,,,,,,span < 4 residues in common
holo,6OO9,6AW,4K9V,7,146.0,0.4921789414172855,1.0514711472623757,2.2558703339685016,0.4698544805735053,
holo,6OO9,7AW,4K9W,7,148.0,1.1573539132681518,4.681367873305116,5.887132810041053,1.3314235935533703,
holo,6OO9,80K,6BD6,7,148.0,0.5219576059521429,1.1223301378889605,2.083089839810973,0.8044585184466589,
holo,6OO9,8AW,4K9X,5,147.0,0.8555244799412164,4.816672835535883,5.692054287339974,1.0599895676965703,
holo,6OO9,A1A06,9COS,0,,,,,,span < 4 residues in common
holo,6OO9,A1A07,9COR,1,,,,,,span < 4 residues in common
holo,6OO9,A1A08,9COT,0,,,,,,span < 4 residues in common
holo,6OO9,A1A4K,9COX,0,,,,,,span < 4 residues in common
holo,6OO9,A1A4S,9COV,0,,,,,,span < 4 residues in common
holo,6OO9,A1A4T,9COY,0,,,,,,span < 4 residues in common
holo,6OO9,A1A4U,9COU,0,,,,,,span < 4 residues in common
holo,6OO9,A1A4V,9COW,0,,,,,,span < 4 residues in common
holo,6OO9,A1APA,9BBB,1,,,,,,span < 4 residues in common
holo,6OO9,A1ASO,9BVC,7,149.0,0.416231088378006,0.7191221530222597,1.0479269082471327,0.443001977904655,
holo,6OO9,A1ASP,9BVB,7,149.0,0.4423736604744147,0.5634892978660402,0.7116461622014957,0.4261633081680839,
holo,6OO9,A1ASQ,9BVA,7,148.0,0.4311236650978206,0.4932461461608581,0.6962739534581636,0.5001761017766804,
holo,6OO9,A1ASR,9BV9,7,149.0,0.4449246508418655,0.5670737284612244,0.730163114789059,0.41326325576882145,
holo,6OO9,A1ASS,9BV8,7,149.0,0.3515728503748292,0.47013029880936413,0.7058807215514485,0.3554994978605787,
holo,6OO9,A1AST,9BV7,7,148.0,0.4532772915307229,0.6883225352532987,1.0119948022549117,0.5147559991946364,
holo,6OO9,A1ASU,9BV6,6,149.0,0.47115890452722353,4.783723993266323,6.522353756906523,0.5718273174854613,
holo,6OO9,A1ASV,9BV5,7,150.0,0.6577439814904533,0.5190821308302473,0.8201471828198563,0.36758983212224233,
holo,6OO9,A1BNX,9MS1,2,,,,,,span < 4 residues in common
holo,6OO9,A1CIW,9PLK,4,150.0,0.2934912353452627,4.911060703514136,7.155879256597594,0.25854839169000776,
holo,6OO9,CFF,8SO1,7,150.0,0.33829504607448907,0.4365038891329742,0.5937811508324367,0.20124419711867975,
holo,6OO9,CL6,8SPD,7,148.0,0.393320013343824,7.320896163718441,8.966802272050375,0.37494491807854147,
holo,6OO9,D0R,3TJS,2,,,,,,span < 4 residues in common
holo,6OO9,D7J,6BD7,7,150.0,0.5998913276626892,0.3327522084034489,0.5003365551323453,0.4470822329031673,
holo,6OO9,D7M,6BD5,7,148.0,0.3955068021638987,0.29134610774132,0.43995569314114713,0.4664996314695392,
holo,6OO9,D7Y,6BCZ,7,150.0,0.5903222538623103,0.32396060933818854,0.4783751595656666,0.37360689009520553,
holo,6OO9,D81,6BD8,7,148.0,0.48259563981477444,0.6865903341078591,0.8832418268351381,0.7858338769604511,
holo,6OO9,DEJ,6BDI,7,150.0,0.5825673851307465,0.33527668052706816,0.46998220085923836,0.46282813862322925,
holo,6OO9,DEV,6BDH,0,,,,,,span < 4 residues in common
holo,6OO9,DJ1,6BDK,7,150.0,0.5627256355518206,0.3671889830088059,0.5065466801204742,0.43676174155058606,
holo,6OO9,ERY,2J0D,4,149.0,0.5169643975108146,6.1463418589633125,8.433578464476723,0.390207180447105,
holo,6OO9,FZV,6DAC,4,148.0,0.37180368173529404,2.312224093264717,4.600173768572951,0.5805860436578769,
holo,6OO9,G0D,6DA2,3,,,,,,span < 4 residues in common
holo,6OO9,G0J,6DA8,1,,,,,,span < 4 residues in common
holo,6OO9,G0M,6DAA,1,,,,,,span < 4 residues in common
holo,6OO9,G0V,6DAB,0,,,,,,span < 4 residues in common
holo,6OO9,G1J,6DA5,1,,,,,,span < 4 residues in common
holo,6OO9,J9K,4D78,7,146.0,0.729418444413686,4.746637279538902,6.703335425739529,0.9733651193464793,
holo,6OO9,KLN,2V0M,7,146.0,0.9636925776653202,5.304194298431901,6.616376592031298,1.211159993310248,
holo,6OO9,MF8,5G5J,7,148.0,0.4382314466335317,0.2838681413191663,0.360180602543282,0.2761337828289917,
holo,6OO9,MWS,6OOB,7,149.0,0.2732477736440339,0.2642032060797896,0.40356470704490705,0.22272651371227437,
holo,6OO9,MWY,6OOA,1,,,,,,span < 4 residues in common
holo,6OO9,MYT,1W0G,7,146.0,0.5318046051382315,0.5196794797290982,0.8869942987948377,0.4176259545432768,
holo,6OO9,NH0,7UF9,0,,,,,,span < 4 residues in common
holo,6OO9,NI6,7UFA,7,148.0,0.4846495063964913,7.098932399523615,8.807490173735895,0.748090673416741,
holo,6OO9,NJ0,7UFB,7,150.0,0.3789598781611854,0.2677532933448785,0.45816133742798376,0.3875822340869141,
holo,6OO9,NJO,7UFC,7,150.0,0.604615254123211,0.7607460169081234,1.3159627399224465,0.6166941277189313,
holo,6OO9,NXR,7UFE,7,148.0,1.036117404039747,4.599834096489238,5.897333055256303,1.2480099140013792,
holo,6OO9,NYF,7UFF,7,148.0,1.0365768190636158,4.621269379767312,5.940794603652767,1.2466902159636062,
holo,6OO9,PG0,9BV6,6,149.0,0.47115890452722353,4.783723993266323,6.522353756906523,0.5718273174854613,
holo,6OO9,PG4,9YK4,7,148.0,0.3705908381312068,0.32032772707564877,0.4376683115517273,0.30745027815544973,
holo,6OO9,PK9,4D6Z,7,146.0,0.30060155553735707,0.2874182956244926,0.43773950648215815,0.3077649640452125,
holo,6OO9,PKT,4D7D,7,147.0,0.8043658082295162,4.38446716844137,7.198062869677353,1.013700543004241,
holo,6OO9,QDJ,6UNL,0,,,,,,span < 4 residues in common
holo,6OO9,QDP,6UNM,0,,,,,,span < 4 residues in common
holo,6OO9,QDV,6UNI,0,,,,,,span < 4 residues in common
holo,6OO9,QDY,6UNJ,7,147.0,1.0656483301899093,4.487499080818729,6.899602358382919,1.3205234561063763,
holo,6OO9,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,6OO9,QEA,6UNH,4,147.0,0.7421819352642217,0.6667781993164844,0.8552415072617885,0.8872777253625633,
holo,6OO9,QEP,6UNG,4,149.0,0.6490471854036771,0.5827988965163571,0.6688075390499717,0.982992035246664,
holo,6OO9,QES,6UNE,4,148.0,0.5005373171443585,0.9008948717396135,1.102352119038174,0.7656907167680816,
holo,6OO9,RIT,3NXU,7,147.0,1.15568420606767,4.641090640204761,5.841547897625496,1.3416706012931785,
holo,6OO9,T0K,7UFD,7,150.0,0.6012490037102111,0.8687776565326738,1.4217761576729575,0.5633329072436898,
holo,6OO9,TCI,9PLJ,7,150.0,0.29029914784834976,0.2734755111344301,0.363258866363846,0.19132286863520379,
holo,6OO9,X5Y,7KVH,7,147.0,0.9618387104441581,4.932271230283984,6.590595625353329,1.200698535311582,
holo,6OO9,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,6OO9,X6S,7KVO,7,149.0,1.0209965044640255,4.465666344956002,5.869504477283123,1.209893705983504,
holo,6OO9,X6V,7KVN,7,146.0,0.9546260162477923,4.734139068853034,6.162372272116806,1.1960616228876808,
holo,6OO9,X71,7KVM,2,,,,,,span < 4 residues in common
holo,6OO9,X74,7KVS,7,149.0,1.0829862574424287,4.46916717447174,6.042006688195183,1.2594776401396015,
holo,6OO9,X7D,7KVQ,7,147.0,0.9435607791727477,4.480013789149946,5.981229885275231,1.190207322687599,
holo,6OO9,X7J,7KVK,7,149.0,1.1318536954571534,4.568528912301064,6.000765497603405,1.3169002490177535,
holo,6OO9,X7M,7KVJ,0,,,,,,span < 4 residues in common
holo,6OO9,X7P,7KVI,1,,,,,,span < 4 residues in common
holo,6OO9,Y83,6BDM,4,150.0,0.6178586275609068,2.9244010681055217,5.39167370856455,1.0652284354860269,
holo,6OO9,YNV,7LXL,2,,,,,,span < 4 residues in common
holo,6OO9,Z8Z,4I4G,7,147.0,0.8807279239938007,5.310811862968647,7.489774760318726,1.0699674495055749,
holo,6OO9,Z9Z,4I4H,7,147.0,0.8617461956062241,4.620802179255943,6.01761646705943,1.1104394031180325,
holo,6OOB,08J,5TE8,7,150.0,0.5756704021819125,7.275702507369177,11.923897748702828,0.41327378993123504,
holo,6OOB,08Y,3UA1,7,148.0,0.3917273998769143,0.37022197438647,0.4876608497449074,0.2281378715714142,
holo,6OOB,1RD,4K9T,7,146.0,0.7601323704270534,4.554460592451596,6.862706940552422,1.0544124141877573,
holo,6OOB,2QH,4NY4,7,148.0,0.5810870292417727,1.320429059725115,2.4328238181371877,0.7532141660709798,
holo,6OOB,5AW,4K9U,1,,,,,,span < 4 residues in common
holo,6OOB,6AW,4K9V,7,146.0,0.4465878054578117,1.2048805426885536,2.511108665760334,0.5497286410666552,
holo,6OOB,7AW,4K9W,7,148.0,1.1172919015304312,4.781932897809812,6.18241467246047,1.398174157769213,
holo,6OOB,80K,6BD6,7,148.0,0.4909394562969804,1.2571378486897744,2.2379970955511332,0.8930200680236773,
holo,6OOB,8AW,4K9X,5,147.0,0.8250784729832084,4.857616078202511,5.551723186596664,1.131437772682961,
holo,6OOB,A1A06,9COS,0,,,,,,span < 4 residues in common
holo,6OOB,A1A07,9COR,1,,,,,,span < 4 residues in common
holo,6OOB,A1A08,9COT,0,,,,,,span < 4 residues in common
holo,6OOB,A1A4K,9COX,0,,,,,,span < 4 residues in common
holo,6OOB,A1A4S,9COV,0,,,,,,span < 4 residues in common
holo,6OOB,A1A4T,9COY,0,,,,,,span < 4 residues in common
holo,6OOB,A1A4U,9COU,0,,,,,,span < 4 residues in common
holo,6OOB,A1A4V,9COW,0,,,,,,span < 4 residues in common
holo,6OOB,A1APA,9BBB,1,,,,,,span < 4 residues in common
holo,6OOB,A1ASO,9BVC,7,149.0,0.3963930354099701,0.8596923900364404,1.3262319183002715,0.5476720998182236,
holo,6OOB,A1ASP,9BVB,7,150.0,0.4400268663280836,0.6718185177032294,1.0369995144906756,0.5297839815894851,
holo,6OOB,A1ASQ,9BVA,7,149.0,0.42872681506816973,0.6142410625427591,1.0298157403604813,0.6116143811989394,
holo,6OOB,A1ASR,9BV9,7,150.0,0.44191031539187925,0.6725937340533952,1.0289311945756212,0.5185586059103194,
holo,6OOB,A1ASS,9BV8,7,150.0,0.35023942135790265,0.6680503570804089,1.0405955821261208,0.45340049894031886,
holo,6OOB,A1AST,9BV7,7,149.0,0.46231489610097276,0.806352233789061,1.382928275961627,0.6095627812544417,
holo,6OOB,A1ASU,9BV6,6,150.0,0.48598336676450815,4.957184719443684,6.649441383161341,0.6806956465787775,
holo,6OOB,A1ASV,9BV5,7,150.0,0.665520793843096,0.6990835493203026,1.208642882465941,0.49411068630917,
holo,6OOB,A1BNX,9MS1,2,,,,,,span < 4 residues in common
holo,6OOB,A1CIW,9PLK,4,150.0,0.26688423009956463,5.05584871629135,7.401817940415346,0.23665665705683922,
holo,6OOB,CFF,8SO1,7,150.0,0.26157616817770163,0.5067829644938192,0.6066246716666599,0.24480758693587928,
holo,6OOB,CL6,8SPD,7,149.0,0.4368689426642442,7.35139978356533,9.171170607848055,0.46480804073789933,
holo,6OOB,D0R,3TJS,2,,,,,,span < 4 residues in common
holo,6OOB,D7J,6BD7,7,150.0,0.393672351804789,0.560148569689279,0.8707858474915248,0.5009340999274987,
holo,6OOB,D7M,6BD5,7,149.0,0.360524897406018,0.4306491778684928,0.5992763541281714,0.5492903081174949,
holo,6OOB,D7Y,6BCZ,7,150.0,0.3299131123599833,0.5363768194286433,0.9322744477305257,0.4305642885426729,
holo,6OOB,D81,6BD8,7,149.0,0.4775061536562724,0.7964267068160463,1.2225860603109127,0.9080868225577078,
holo,6OOB,DEJ,6BDI,7,149.0,0.33198542653046287,0.5454421814933021,0.9456867060626449,0.5194621016464903,
holo,6OOB,DEV,6BDH,0,,,,,,span < 4 residues in common
holo,6OOB,DJ1,6BDK,7,149.0,0.32328962666256256,0.5595207093115814,0.9630025187801604,0.5112369274633862,
holo,6OOB,ERY,2J0D,4,150.0,0.5738819803583946,6.292176367968023,8.471525749220245,0.3587240693096886,
holo,6OOB,FZV,6DAC,4,149.0,0.36138418914780235,2.416901774745052,4.7937292344874685,0.6584718987248113,
holo,6OOB,G0D,6DA2,3,,,,,,span < 4 residues in common
holo,6OOB,G0J,6DA8,1,,,,,,span < 4 residues in common
holo,6OOB,G0M,6DAA,1,,,,,,span < 4 residues in common
holo,6OOB,G0V,6DAB,0,,,,,,span < 4 residues in common
holo,6OOB,G1J,6DA5,1,,,,,,span < 4 residues in common
holo,6OOB,J9K,4D78,7,146.0,0.6660717484893124,4.85391205750006,7.019825682551744,1.0224065470038661,
holo,6OOB,KLN,2V0M,7,146.0,0.8939115525915908,5.410870748670407,6.7279087695458974,1.2688905019581278,
holo,6OOB,MF8,5G5J,7,148.0,0.4373285412281001,0.3984991473901492,0.6195412041003346,0.2901571461937791,
holo,6OOB,MWV,6OO9,7,149.0,0.2732477736440328,0.26420320607979403,0.4035647070449001,0.22272651371226898,
holo,6OOB,MWY,6OOA,1,,,,,,span < 4 residues in common
holo,6OOB,MYT,1W0G,7,146.0,0.5673909535146258,0.6956581543334088,1.0876010829432865,0.5213023456567648,
holo,6OOB,NH0,7UF9,0,,,,,,span < 4 residues in common
holo,6OOB,NI6,7UFA,7,148.0,0.4471553780922339,7.128192808880593,8.97101025715821,0.8250832333132795,
holo,6OOB,NJ0,7UFB,7,150.0,0.3130493500420462,0.39287209669313033,0.5639468677776763,0.5055609667056719,
holo,6OOB,NJO,7UFC,7,150.0,0.42642995148983864,1.0021433676293514,1.567973132536659,0.7135283903185539,
holo,6OOB,NXR,7UFE,7,149.0,1.046478383531786,4.652474184800864,5.851618235000844,1.3485226591973352,
holo,6OOB,NYF,7UFF,7,149.0,1.0467180522222612,4.67330675864463,5.861590885432793,1.3475951058185356,
holo,6OOB,PG0,9BV6,6,150.0,0.48598336676450815,4.957184719443684,6.649441383161341,0.6806956465787775,
holo,6OOB,PG4,9YK4,7,149.0,0.33901603921151774,0.48670449017024564,0.6786210329359003,0.3922722431021265,
holo,6OOB,PK9,4D6Z,7,146.0,0.29747069693219297,0.44289068137018506,0.5771252540161607,0.40125538038263986,
holo,6OOB,PKT,4D7D,7,147.0,0.7651205664951831,4.484319329895924,7.4492445794923485,1.0777469561131092,
holo,6OOB,QDJ,6UNL,0,,,,,,span < 4 residues in common
holo,6OOB,QDP,6UNM,0,,,,,,span < 4 residues in common
holo,6OOB,QDV,6UNI,0,,,,,,span < 4 residues in common
holo,6OOB,QDY,6UNJ,7,147.0,1.0125230202479016,4.5220111828825225,7.097064190721684,1.394400479276028,
holo,6OOB,QE4,6UNK,3,,,,,,span < 4 residues in common
holo,6OOB,QEA,6UNH,4,147.0,0.6899220414586305,0.7386460735194682,0.8562032727708365,0.980937070506623,
holo,6OOB,QEP,6UNG,4,149.0,0.5955304337575578,0.6092927163637881,0.7871410588080967,1.0666015188627729,
holo,6OOB,QES,6UNE,4,148.0,0.4806364491259767,0.9151271046152226,1.2243260533135236,0.8753406424655553,
holo,6OOB,RIT,3NXU,7,147.0,1.1136299142978707,4.740257671123254,6.143535889615179,1.405627668150252,
holo,6OOB,T0K,7UFD,7,150.0,0.4212389702214813,1.1034402002931725,1.6714796485026744,0.6832291953328051,
holo,6OOB,TCI,9PLJ,7,150.0,0.2053084583016117,0.22426860551276692,0.2613712361789556,0.16048898617338522,
holo,6OOB,X5Y,7KVH,7,147.0,0.9207007262170672,5.028265735366001,6.450906321713451,1.2776389902044776,
holo,6OOB,X6J,7KVP,3,,,,,,span < 4 residues in common
holo,6OOB,X6S,7KVO,7,150.0,0.9841771834370006,4.534738399517553,5.734161834023138,1.2986391307690572,
holo,6OOB,X6V,7KVN,7,146.0,0.9017012866465473,4.830409325972666,6.025787257405452,1.27015764103411,
holo,6OOB,X71,7KVM,2,,,,,,span < 4 residues in common
holo,6OOB,X74,7KVS,7,149.0,1.0206387306625047,4.571090044594115,5.91144929446136,1.329934102415975,
